time,ID,pm25,lat,lon,SQRT_SEA_DEM_LAT,WSPD,WDIR,TMP,TX,TN,TP,RH,PRES2M
2020-01-04,155,41.75401538,21.1137452,105.9268934,5.2229247,3.5179314613342285,125.14381408691406,21.407121658325195,23.281986236572266,20.17099571228028,1.20625,81.97250366210938,101675.359375
2020-01-04,300,42.33333333,21.023532,105.853941,4.8650875,3.850519180297852,130.6820068359375,22.09499931335449,24.67000770568848,20.70000648498535,1.625,79.9375,101635.8984375
2020-01-05,19,50.37708333,21.04975,105.74187,5.922647,4.113763332366943,132.04415893554688,21.71498680114746,26.019983291625977,19.6099796295166,1.0625,82.32500457763672,101532.3359375
2020-01-05,79,42.74458333,21.01525,105.80013,4.3072305,4.113763332366943,132.04415893554688,21.71498680114746,26.019983291625977,19.6099796295166,1.0625,82.32500457763672,101532.3359375
2020-01-05,300,35.33333333,21.023532,105.853941,4.8650875,4.113763332366943,132.04415893554688,21.71498680114746,26.019983291625977,19.6099796295166,1.0625,82.32500457763672,101532.3359375
2020-01-06,19,55.61583333,21.04975,105.74187,5.922647,4.533224582672119,154.4524383544922,23.463743209838867,27.219995498657227,20.15999794006348,0.375,73.7874984741211,101407.7890625
2020-01-06,51,42.524975,21.2003445,105.9485439,6.696101,4.026901721954346,152.24974060058594,22.87373924255371,27.2399845123291,19.709985733032227,0.4375,74.73750305175781,101419.59375
2020-01-06,52,34.52324167,21.1232473,106.2883295,5.527568,3.991567850112915,150.23870849609375,22.91749382019043,26.93999671936035,19.78499794006348,0.34375,74.23750305175781,101429.484375
2020-01-06,53,37.79754167,21.1527453,106.111371,5.5352697,3.992630958557129,152.21087646484375,22.853864669799805,27.202985763549805,19.68898582458496,0.425,74.70999908447266,101413.9765625
2020-01-06,62,39.57423478,21.1518069,106.1518796,5.995299,3.68419361114502,151.86117553710938,22.674989700317383,26.8699893951416,19.4999942779541,0.3125,74.4625015258789,101363.390625
2020-01-06,66,68.87645833,21.1638526,105.9235646,6.0008135,4.026901721954346,152.24974060058594,22.87373924255371,27.2399845123291,19.709985733032227,0.4375,74.73750305175781,101419.59375
2020-01-06,71,38.9408125,21.0272212,106.0342099,4.7475653,3.892753124237061,154.16726684570312,23.09124565124512,27.15999794006348,20.18999671936035,0.3125,75.67500305175781,101456.7890625
2020-01-06,79,44.66833333,21.01525,105.80013,4.3072305,4.533224582672119,154.4524383544922,23.463743209838867,27.219995498657227,20.15999794006348,0.375,73.7874984741211,101407.7890625
2020-01-06,155,48.43381667,21.1137452,105.9268934,5.2229247,3.906167984008789,153.9755096435547,23.069494247436523,27.16799736022949,20.141996383666992,0.325,75.58125305175781,101453.0703125
2020-01-06,156,45.08904583,21.127574,105.9508299,5.7695165,3.959827423095703,153.20849609375,22.98249244689941,27.19999122619629,19.94999122619629,0.375,75.20625305175781,101438.1875
2020-01-06,157,34.18255833,21.1277395,105.8895444,5.4764967,3.978466749191284,152.90647888183594,23.007055282592773,27.19199180603028,19.95199203491211,0.3875,75.16062927246094,101420.7890625
2020-01-06,158,32.5608375,21.1560765,106.2223111,4.7100043,3.68419361114502,151.86117553710938,22.674989700317383,26.8699893951416,19.4999942779541,0.3125,74.4625015258789,101363.390625
2020-01-06,159,33.68840833,21.0377269,106.1468067,5.693217,4.2989420890808105,148.61624145507812,23.15999794006348,27.0100040435791,20.07000160217285,0.375,74.01249694824219,101495.5859375
2020-01-06,160,35.3353375,21.0353984,106.1025755,5.765338,3.892753124237061,154.16726684570312,23.09124565124512,27.15999794006348,20.18999671936035,0.3125,75.67500305175781,101456.7890625
2020-01-06,162,36.81530833,21.089142,105.990311,5.6517334,3.892753124237061,154.16726684570312,23.09124565124512,27.15999794006348,20.18999671936035,0.3125,75.67500305175781,101456.7890625
2020-01-06,163,36.5650625,21.0243474,106.0172877,4.988467,3.892753124237061,154.16726684570312,23.09124565124512,27.15999794006348,20.18999671936035,0.3125,75.67500305175781,101456.7890625
2020-01-06,300,36.91666667,21.023532,105.853941,4.8650875,4.533224582672119,154.4524383544922,23.463743209838867,27.219995498657227,20.15999794006348,0.375,73.7874984741211,101407.7890625
2020-01-07,19,69.51958333,21.04975,105.74187,5.922647,1.6239227056503296,132.87890625,22.85499382019043,26.2600040435791,20.15999794006348,0.1875,77.67500305175781,101422.5
2020-01-07,51,66.2124875,21.2003445,105.9485439,6.696101,1.6804207563400269,116.3172607421875,22.259992599487305,25.64998817443848,19.42000770568848,0.25,78.5250015258789,101425.8984375
2020-01-07,52,42.48015417,21.1232473,106.2883295,5.527568,1.3609402179718018,110.40170288085938,22.101247787475582,25.53499794006348,19.3749942779541,0.0625,78.6312484741211,101428.203125
2020-01-07,53,52.56406087,21.1527453,106.111371,5.5352697,1.6318787336349487,115.58399200439452,22.21736717224121,25.631988525390625,19.389005661010746,0.225,78.52000427246094,101419.734375
